trip_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance_km,fare_amount,payment_type,driver_id
3537,2026-04-11 15:18:00,2026-04-11 16:46:11,-73.997375,40.714297,-73.782758,40.669655,3,17.82,304.57,efectivo,154
3538,2026-04-29 16:05:00,2026-04-29 16:54:09,-73.978083,40.65723,-74.010366,40.724478,3,9.22,177.07,tarjeta,166
3539,2026-04-16 17:08:00,2026-04-16 18:29:55,-73.762322,40.658538,-73.97143,40.644147,3,21.88,376.67,app,166
3540,2026-04-23 18:37:00,2026-04-23 18:59:57,-73.961264,40.785806,-74.014633,40.722105,4,3.71,81.79,efectivo,174
3541,2026-04-20 04:00:00,2026-04-20 05:21:51,-73.779183,40.659435,-74.008087,40.713067,4,16.03,261.96,efectivo,178
3542,2026-04-30 16:58:00,2026-04-30 17:31:41,-73.99036,40.703049,-73.967229,40.75038,2,7.77,135.27,efectivo,121
3543,2026-04-09 16:12:00,2026-04-09 16:34:42,-74.01356,40.701399,-73.990558,40.7039,3,3.63,85.83,tarjeta,133
3544,2026-04-04 19:47:00,2026-04-04 19:56:51,-73.964888,40.783421,-74.014724,40.677294,3,1.26,47.8,tarjeta,154
3545,2026-04-11 13:32:00,2026-04-11 13:56:04,-74.00331,40.668621,-74.008757,40.692888,4,6.63,118.78,app,153
3546,2026-04-28 10:34:00,2026-04-28 11:03:07,-73.946595,40.731555,-74.014465,40.705344,2,6.82,104.93,tarjeta,159
3547,2026-04-04 09:51:00,2026-04-04 10:25:06,-74.004708,40.703777,-73.787266,40.669542,1,7.54,149.54,app,113
3548,2026-04-04 18:25:00,2026-04-04 19:01:28,-73.954243,40.749727,-74.003856,40.691924,3,6.03,121.86,tarjeta,106
3549,2026-04-01 10:26:00,2026-04-01 11:06:11,-73.99919,40.719239,-74.009561,40.711019,1,6.86,132.99,tarjeta,135
3550,2026-04-21 12:15:00,2026-04-21 12:55:05,-73.966485,40.765613,-73.995551,40.687752,2,5.85,133.54,efectivo,114
3551,2026-04-03 18:49:00,2026-04-03 19:18:41,-73.934589,40.759177,-73.997245,40.713082,4,7.55,136.9,efectivo,115
3552,2026-04-02 16:29:00,2026-04-02 17:13:25,-73.993565,40.691389,-73.955994,40.73308,2,7.12,144.18,tarjeta,166
3553,2026-04-06 08:05:00,2026-04-06 08:16:12,-74.01733,40.708761,-73.970744,40.628299,4,1.28,44.5,app,170
3554,2026-04-04 13:01:00,2026-04-04 14:16:55,-73.775165,40.630936,-73.946293,40.752902,3,20.24,321.99,efectivo,171
3555,2026-04-13 14:46:00,2026-04-13 15:04:56,-73.997669,40.711382,-74.000655,40.691712,4,3.17,64.89,efectivo,107
3556,2026-04-13 11:10:00,2026-04-13 11:50:20,-73.996657,40.695203,-73.981919,40.804346,3,7.49,146.24,tarjeta,123
3557,2026-04-09 13:18:00,2026-04-09 14:48:49,-73.796625,40.66604,-73.994457,40.696429,4,22.42,297.93,tarjeta,115
3558,2026-04-07 08:52:00,2026-04-07 09:09:09,-74.004737,40.718216,-73.99775,40.714966,1,1.51,48.63,app,151
3559,2026-04-09 19:07:00,2026-04-09 20:01:07,-73.991457,40.721581,-73.943875,40.759205,3,9.33,144.36,app,143
3560,2026-04-23 11:09:00,2026-04-23 11:33:09,-73.999458,40.691218,-74.008447,40.704555,4,3.66,82.7,efectivo,171
3561,2026-04-01 15:04:00,2026-04-01 15:44:19,-73.961236,40.750933,-73.793505,40.662545,1,9.53,159.72,app,148
3562,2026-04-15 19:17:00,2026-04-15 19:25:39,-73.989023,40.688081,-73.953821,40.745561,4,1.39,42.02,efectivo,125
3563,2026-04-07 17:53:00,2026-04-07 18:41:33,-73.94766,40.729787,-73.963837,40.655089,2,8.79,175.14,efectivo,110
3564,2026-04-21 18:23:00,2026-04-21 18:50:30,-73.958658,40.725389,-73.959133,40.797464,1,4.02,83.84,efectivo,154
3565,2026-04-27 20:18:00,2026-04-27 21:34:45,-74.007441,40.705392,-73.776738,40.643722,1,15.32,280.49,app,152
3566,2026-04-02 10:58:00,2026-04-02 11:12:05,-73.964292,40.766038,-73.990463,40.714432,4,2.89,68.07,tarjeta,139
3567,2026-04-30 18:45:00,2026-04-30 19:53:07,-74.012776,40.698153,-73.752509,40.660751,4,18.67,256.85,app,121
3568,2026-04-24 19:04:00,2026-04-24 19:37:42,-73.991428,40.718625,-74.002006,40.703521,2,6.23,128.95,efectivo,174
3569,2026-04-07 12:35:00,2026-04-07 13:51:49,-73.770516,40.641034,-73.932072,40.759069,4,19.11,304.33,tarjeta,176
3570,2026-04-26 18:05:00,2026-04-26 19:01:09,-74.010187,40.708776,-74.007345,40.702427,4,9.44,177.78,app,104
3571,2026-04-09 07:35:00,2026-04-09 07:56:42,-74.008434,40.63791,-74.011735,40.701617,2,3.29,82.93,tarjeta,116
3572,2026-04-17 18:41:00,2026-04-17 19:08:36,-73.991274,40.722349,-74.009031,40.718891,2,5.97,112.03,app,102
3573,2026-04-24 11:30:00,2026-04-24 12:09:53,-73.968651,40.664695,-73.96334,40.757386,2,8.32,136.31,tarjeta,128
3574,2026-04-25 07:14:00,2026-04-25 07:45:33,-73.993141,40.695674,-73.986442,40.643252,1,5.12,120.19,tarjeta,123
3575,2026-04-28 01:40:00,2026-04-28 02:17:33,-74.009011,40.709209,-73.993267,40.623713,4,7.33,142.67,tarjeta,107
3576,2026-04-30 10:36:00,2026-04-30 12:31:49,-73.998306,40.700618,-73.79479,40.652065,1,19.59,369.86,app,164
3577,2026-04-26 21:17:00,2026-04-26 21:48:58,-73.946711,40.747768,-74.018658,40.699291,4,6.84,126.55,app,161
3578,2026-04-21 20:39:00,2026-04-21 20:59:13,-73.948536,40.757585,-74.0119,40.709163,1,2.79,83.81,tarjeta,164
3579,2026-04-12 13:17:00,2026-04-12 13:42:24,-73.936687,40.755351,-73.932008,40.749827,2,4.45,83.89,efectivo,172
3580,2026-04-10 18:08:00,2026-04-10 18:23:14,-73.993118,40.688515,-74.005405,40.700159,1,1.45,55.47,app,114
3581,2026-04-22 08:44:00,2026-04-22 08:56:18,-74.014279,40.625219,-73.951624,40.741045,1,1.88,55.52,app,132
3582,2026-04-29 17:59:00,2026-04-29 18:34:19,-73.940478,40.734084,-73.990449,40.699607,1,6.37,139.43,app,165
3583,2026-04-02 13:50:00,2026-04-02 14:12:23,-74.004469,40.703161,-73.95643,40.73361,4,4.76,87.03,app,132
3584,2026-04-08 09:50:00,2026-04-08 10:34:48,-73.99024,40.690747,-73.793642,40.657474,2,11.03,170.39,app,119
3585,2026-04-05 15:58:00,2026-04-05 16:11:34,-74.0021,40.710616,-73.975388,40.803971,2,3.57,68.06,app,164
3586,2026-04-12 21:55:00,2026-04-12 22:17:37,-73.999103,40.636566,-74.019806,40.692365,2,5.38,110.64,app,163
3587,2026-04-14 19:03:00,2026-04-14 19:32:04,-73.962469,40.634604,-73.980681,40.672495,4,5.21,118.95,app,141
3588,2026-04-28 19:46:00,2026-04-28 20:04:40,-73.958736,40.799355,-73.958531,40.756833,2,3.1,71.88,tarjeta,168
3589,2026-04-28 20:16:00,2026-04-28 20:49:41,-73.931534,40.742662,-73.965078,40.736067,1,6.09,117.88,tarjeta,149
3590,2026-04-11 05:29:00,2026-04-11 06:03:08,-73.997714,40.656911,-73.997778,40.722153,1,6.92,108.24,tarjeta,125
3591,2026-04-30 20:21:00,2026-04-30 20:50:48,-74.014022,40.711792,-74.001502,40.703241,4,6.63,111.71,tarjeta,145
3592,2026-04-27 11:43:00,2026-04-27 12:06:19,-74.000327,40.70157,-73.974553,40.769118,2,4.73,92.93,efectivo,108
3593,2026-04-17 11:58:00,2026-04-17 12:25:31,-74.014376,40.695478,-74.005557,40.704945,4,6.72,105.23,tarjeta,159
3594,2026-04-26 11:58:00,2026-04-26 13:00:28,-73.990526,40.708231,-73.778371,40.66648,3,14.63,203.57,tarjeta,169
3595,2026-04-02 09:58:00,2026-04-02 10:21:39,-73.99536,40.704036,-73.958297,40.761422,2,4.17,90.46,efectivo,122
3596,2026-04-19 06:03:00,2026-04-19 06:30:51,-73.982499,40.784731,-74.019941,40.691124,3,6.11,110.06,efectivo,159
3597,2026-04-12 07:03:00,2026-04-12 08:29:27,-73.775883,40.657147,-73.973449,40.793449,3,20.29,311.93,tarjeta,144
3598,2026-04-10 18:20:00,2026-04-10 18:58:01,-73.962964,40.804107,-73.962392,40.787348,1,8.11,127.41,tarjeta,132
3599,2026-04-04 17:51:00,2026-04-04 18:07:03,-74.014009,40.719226,-74.014372,40.709298,4,3.09,66.08,tarjeta,149
3600,2026-04-07 12:18:00,2026-04-07 13:02:16,-73.955636,40.740074,-73.942123,40.733155,3,7.22,140.29,efectivo,138
3601,2026-04-26 14:31:00,2026-04-26 15:01:45,-74.016327,40.678386,-73.998729,40.694035,3,6.44,118.45,app,171
3602,2026-04-17 19:47:00,2026-04-17 20:22:22,-73.975116,40.788961,-73.953438,40.763722,3,6.7,116.0,tarjeta,125
3603,2026-04-16 09:54:00,2026-04-16 11:20:27,-73.995069,40.709225,-73.807952,40.64824,4,16.47,302.98,tarjeta,179
3604,2026-04-07 07:28:00,2026-04-07 08:19:17,-73.939959,40.732813,-73.964915,40.781466,2,9.11,143.09,app,167
3605,2026-04-23 00:23:00,2026-04-23 01:37:13,-73.980235,40.809095,-73.763984,40.638525,2,23.14,372.14,tarjeta,112
3606,2026-04-12 18:27:00,2026-04-12 19:24:59,-73.99409,40.693565,-73.975677,40.653636,1,9.22,186.8,tarjeta,144
3607,2026-04-23 08:29:00,2026-04-23 09:56:15,-73.993868,40.717365,-73.799731,40.647528,1,14.86,233.61,tarjeta,180
3608,2026-04-30 08:27:00,2026-04-30 09:08:15,-73.97824,40.797501,-73.965882,40.769454,1,9.38,150.85,tarjeta,147
3609,2026-04-04 07:32:00,2026-04-04 09:03:26,-73.785095,40.630548,-73.999062,40.701069,2,25.28,403.92,tarjeta,149
3610,2026-04-21 18:05:00,2026-04-21 18:44:51,-74.019301,40.706504,-74.009513,40.704217,4,6.57,153.34,app,174
3611,2026-04-24 18:04:00,2026-04-24 19:32:14,-73.955184,40.77608,-73.807816,40.665129,1,19.04,320.24,tarjeta,130
3612,2026-04-23 12:43:00,2026-04-23 13:27:10,-73.956759,40.74918,-73.760271,40.663223,3,12.59,204.59,tarjeta,119
3613,2026-04-07 18:15:00,2026-04-07 18:45:00,-73.978754,40.763404,-73.965353,40.743489,1,6.71,112.22,tarjeta,156
3614,2026-04-17 08:27:00,2026-04-17 09:09:29,-73.962516,40.726444,-74.019653,40.709108,4,7.74,148.62,tarjeta,155
3615,2026-04-28 00:33:00,2026-04-28 01:58:09,-73.775119,40.643441,-73.967137,40.728569,1,17.88,263.29,app,118
3616,2026-04-07 15:45:00,2026-04-07 16:34:42,-73.782898,40.63904,-74.002682,40.705756,1,12.42,190.4,efectivo,151
3617,2026-04-29 19:17:00,2026-04-29 21:00:30,-73.775125,40.649638,-73.982587,40.764427,2,17.89,314.94,tarjeta,135
3618,2026-04-15 16:55:00,2026-04-15 18:25:51,-73.938997,40.748882,-73.795757,40.655706,3,15.29,302.87,tarjeta,155
3619,2026-04-27 11:52:00,2026-04-27 12:30:02,-74.011859,40.709559,-73.971674,40.781001,1,5.94,119.33,tarjeta,168
3620,2026-04-18 12:38:00,2026-04-18 13:12:29,-73.962906,40.754659,-73.980107,40.77026,4,6.16,112.03,tarjeta,148
3621,2026-04-21 18:08:00,2026-04-21 20:20:46,-73.76497,40.655537,-73.996058,40.703168,2,23.63,340.56,tarjeta,140
3622,2026-04-19 19:03:00,2026-04-19 20:18:05,-73.962137,40.78964,-73.77794,40.669653,2,14.93,291.63,app,129
3623,2026-04-14 22:15:00,2026-04-14 22:41:13,-74.00096,40.708432,-74.018595,40.709862,2,3.55,79.7,tarjeta,113
3624,2026-04-28 07:38:00,2026-04-28 08:22:43,-73.991288,40.70091,-73.950973,40.736771,1,8.75,146.85,app,119
3625,2026-04-28 08:09:00,2026-04-28 08:18:48,-73.993154,40.715236,-73.984658,40.677176,4,1.46,45.72,efectivo,114
3626,2026-04-03 21:50:00,2026-04-03 22:18:14,-73.932908,40.730592,-73.958874,40.794228,2,3.91,93.91,tarjeta,158
3627,2026-04-11 09:21:00,2026-04-11 10:00:40,-74.011265,40.705661,-73.955485,40.752243,4,6.09,106.26,tarjeta,176
3628,2026-04-25 10:14:00,2026-04-25 11:34:36,-73.976069,40.805026,-73.794539,40.63174,2,21.23,259.88,efectivo,108
3629,2026-04-18 18:06:00,2026-04-18 19:42:54,-73.778335,40.637318,-73.937545,40.751823,2,22.78,317.04,app,107
3630,2026-04-23 08:10:00,2026-04-23 08:42:49,-74.005817,40.717046,-74.003055,40.713666,4,7.26,115.11,app,120
3631,2026-04-19 07:28:00,2026-04-19 07:43:41,-73.998639,40.693663,-74.012482,40.718579,1,3.24,64.7,tarjeta,167
3632,2026-04-13 08:21:00,2026-04-13 08:37:32,-73.99519,40.707591,-74.004022,40.711627,2,1.87,54.47,tarjeta,167
3633,2026-04-21 16:27:00,2026-04-21 16:40:52,-74.000932,40.676747,-73.962173,40.761618,4,1.97,61.79,app,125
3634,2026-04-25 15:16:00,2026-04-25 15:42:48,-74.000938,40.706898,-73.968226,40.726578,2,2.93,74.91,app,119
3635,2026-04-12 12:13:00,2026-04-12 13:23:37,-73.752643,40.650117,-73.790293,40.641266,4,14.14,278.67,tarjeta,167
3636,2026-04-08 19:41:00,2026-04-08 19:54:39,-73.994365,40.708433,-74.012215,40.70458,4,1.77,52.98,efectivo,110
3637,2026-04-01 16:04:00,2026-04-01 16:36:00,-73.99407,40.723064,-73.998431,40.705142,2,9.18,144.95,app,108
3638,2026-04-28 18:29:00,2026-04-28 19:04:43,-74.008759,40.695022,-74.002778,40.690039,3,5.69,137.88,app,173
3639,2026-04-23 17:47:00,2026-04-23 18:14:52,-73.995808,40.709089,-74.009753,40.721789,2,4.69,81.92,tarjeta,173
3640,2026-04-17 23:07:00,2026-04-17 23:38:17,-74.008074,40.724418,-74.011391,40.693226,3,4.83,119.47,efectivo,141
3641,2026-04-01 09:07:00,2026-04-01 09:48:00,-73.754201,40.634301,-73.984774,40.763777,2,10.56,136.98,app,152
3642,2026-04-15 10:17:00,2026-04-15 10:46:23,-74.000181,40.699686,-73.959107,40.760315,2,5.78,118.6,tarjeta,106
3643,2026-04-29 19:51:00,2026-04-29 20:35:00,-74.004296,40.724572,-73.977561,40.778347,3,7.14,156.74,app,174
3644,2026-04-20 16:55:00,2026-04-20 18:29:42,-73.787239,40.647653,-73.997853,40.697145,3,19.85,367.78,tarjeta,102
3645,2026-04-30 17:50:00,2026-04-30 18:08:23,-73.96923,40.725762,-73.996937,40.693701,4,2.55,65.94,tarjeta,126
3646,2026-04-10 23:33:00,2026-04-11 00:07:40,-74.017902,40.709992,-73.978702,40.800947,4,8.12,164.46,efectivo,180
3647,2026-04-05 13:08:00,2026-04-05 13:20:47,-73.959086,40.753332,-73.965417,40.750375,4,2.11,60.89,efectivo,168
3648,2026-04-22 09:48:00,2026-04-22 10:18:09,-73.992847,40.695728,-73.979801,40.792442,3,4.51,111.17,app,172
3649,2026-04-12 19:32:00,2026-04-12 19:48:18,-74.012964,40.703702,-73.967877,40.66076,3,1.23,47.51,efectivo,144
3650,2026-04-05 12:56:00,2026-04-05 13:41:43,-73.966395,40.806133,-73.963528,40.726225,3,9.41,161.09,efectivo,152
3651,2026-04-25 02:28:00,2026-04-25 04:28:44,-73.960329,40.738773,-73.760349,40.648832,1,22.85,443.12,efectivo,129
3652,2026-04-16 13:05:00,2026-04-16 13:43:45,-73.934078,40.751506,-74.011498,40.702123,1,5.18,120.01,app,177
3653,2026-04-27 08:34:00,2026-04-27 09:08:58,-73.995487,40.701995,-74.003963,40.722627,2,6.03,122.8,tarjeta,135
3654,2026-04-04 19:52:00,2026-04-04 21:39:34,-74.013963,40.703501,-73.76705,40.636164,3,24.15,360.41,tarjeta,117
3655,2026-04-22 12:12:00,2026-04-22 12:32:53,-74.018688,40.703071,-73.959604,40.771638,1,1.91,53.12,app,104
3656,2026-04-20 08:30:00,2026-04-20 09:19:55,-73.96969,40.739612,-73.939233,40.73322,4,8.51,141.4,app,143
3657,2026-04-24 09:33:00,2026-04-24 10:30:03,-74.008908,40.7,-73.776915,40.665495,2,16.23,224.11,tarjeta,109
3658,2026-04-19 14:57:00,2026-04-19 15:35:37,-73.962051,40.725324,-73.993274,40.705203,2,7.33,141.08,app,142
3659,2026-04-07 12:08:00,2026-04-07 13:56:10,-73.751597,40.630227,-73.796784,40.655476,3,18.68,328.15,app,139
3660,2026-04-29 20:21:00,2026-04-29 21:00:03,-73.981047,40.808138,-74.006855,40.718853,1,6.77,121.94,app,144
3661,2026-04-05 14:46:00,2026-04-05 15:38:14,-73.959499,40.755074,-74.00201,40.715022,3,9.09,157.38,app,151
3662,2026-04-26 07:49:00,2026-04-26 08:23:23,-74.001754,40.690605,-73.979646,40.676566,3,6.72,126.06,efectivo,117
3663,2026-04-07 18:35:00,2026-04-07 19:44:56,-74.000474,40.695884,-73.774624,40.633584,3,16.6,235.46,efectivo,126
3664,2026-04-03 15:40:00,2026-04-03 16:05:34,-74.013207,40.713917,-73.937205,40.731775,2,3.74,89.23,tarjeta,172
3665,2026-04-21 14:02:00,2026-04-21 14:26:46,-73.941788,40.75916,-73.972468,40.761569,4,5.15,97.08,app,112
3666,2026-04-27 16:15:00,2026-04-27 17:56:52,-73.797625,40.66523,-74.004394,40.720945,4,23.48,388.57,tarjeta,125
3667,2026-04-02 18:37:00,2026-04-02 19:19:34,-73.942555,40.73532,-74.004188,40.692139,2,8.01,156.31,app,157
3668,2026-04-24 05:43:00,2026-04-24 07:01:42,-74.005693,40.692229,-73.794613,40.647651,2,18.4,286.03,efectivo,132
3669,2026-04-28 15:49:00,2026-04-28 16:37:39,-74.016891,40.696897,-73.975372,40.776732,1,9.3,165.59,tarjeta,109
3670,2026-04-12 22:51:00,2026-04-12 23:20:57,-73.947553,40.734587,-73.932726,40.738774,3,6.02,99.59,app,152
3671,2026-04-25 11:34:00,2026-04-25 11:50:16,-73.984699,40.804882,-74.01384,40.705838,4,3.31,73.78,app,134
3672,2026-04-26 08:02:00,2026-04-26 08:36:36,-73.985272,40.766964,-73.756908,40.646848,2,8.09,116.97,app,113
3673,2026-04-10 08:23:00,2026-04-10 08:50:14,-73.967009,40.799317,-74.007053,40.701787,3,3.56,102.43,efectivo,162
3674,2026-04-29 06:27:00,2026-04-29 08:22:34,-74.011038,40.665686,-73.767396,40.635894,4,21.18,326.17,tarjeta,174
3675,2026-04-09 17:39:00,2026-04-09 18:04:54,-73.988731,40.642466,-73.981274,40.635805,3,6.21,114.97,tarjeta,127
3676,2026-04-12 22:16:00,2026-04-12 23:03:35,-74.01747,40.694809,-74.006949,40.718018,2,9.23,170.9,app,118
3677,2026-04-24 17:04:00,2026-04-24 17:33:10,-73.998315,40.713776,-73.981114,40.763458,2,7.17,122.05,app,118
3678,2026-04-19 19:30:00,2026-04-19 19:52:52,-74.018456,40.696152,-73.985165,40.797688,1,2.67,72.99,tarjeta,154
3679,2026-04-06 16:50:00,2026-04-06 17:17:48,-74.001619,40.707903,-73.970594,40.795487,4,6.4,129.46,tarjeta,138
3680,2026-04-06 05:41:00,2026-04-06 06:15:01,-73.957829,40.73806,-74.008338,40.701977,1,4.64,109.97,efectivo,145
3681,2026-04-25 07:59:00,2026-04-25 08:33:51,-73.978506,40.773303,-73.969445,40.807513,2,8.66,149.7,app,134
3682,2026-04-25 18:12:00,2026-04-25 18:41:03,-73.947839,40.759615,-73.954919,40.807313,3,5.9,129.0,tarjeta,100
3683,2026-04-25 07:10:00,2026-04-25 07:26:08,-73.977115,40.775502,-73.991393,40.697288,1,2.46,68.69,efectivo,159
3684,2026-04-30 08:34:00,2026-04-30 09:40:38,-73.777004,40.654919,-74.000569,40.706139,1,12.89,226.42,app,105
3685,2026-04-09 18:53:00,2026-04-09 19:13:26,-73.951841,40.80343,-73.98025,40.786561,2,3.96,80.9,efectivo,157
3686,2026-04-29 15:00:00,2026-04-29 15:40:25,-73.967729,40.77053,-73.944285,40.737741,1,7.58,160.98,tarjeta,150
3687,2026-04-05 18:45:00,2026-04-05 20:39:50,-73.763248,40.630241,-74.008455,40.690969,1,21.17,430.33,app,162
3688,2026-04-22 18:39:00,2026-04-22 19:10:15,-73.954489,40.769561,-73.9756,40.784753,3,5.95,125.8,tarjeta,123
3689,2026-04-19 05:18:00,2026-04-19 06:21:04,-74.010726,40.70505,-73.796624,40.656505,2,13.31,267.56,tarjeta,100
3690,2026-04-12 14:26:00,2026-04-12 14:46:40,-74.010852,40.721936,-73.992819,40.715646,2,3.22,73.94,tarjeta,150
3691,2026-04-25 00:38:00,2026-04-25 01:03:32,-74.012613,40.691015,-73.930361,40.746641,4,4.92,92.35,efectivo,149
3692,2026-04-19 12:47:00,2026-04-19 13:09:47,-73.976122,40.767264,-73.972713,40.80884,1,3.68,83.66,app,131
3693,2026-04-30 17:30:00,2026-04-30 17:49:24,-74.001148,40.715949,-74.018812,40.639381,1,3.65,74.49,efectivo,116
3694,2026-04-22 16:12:00,2026-04-22 16:36:31,-74.001267,40.714333,-73.992309,40.719488,2,3.41,87.57,efectivo,140
3695,2026-04-12 20:39:00,2026-04-12 21:26:08,-73.944267,40.737513,-73.997134,40.71973,4,8.29,141.49,app,109
3696,2026-04-21 17:26:00,2026-04-21 17:55:28,-73.98789,40.659132,-73.999521,40.699678,2,4.97,100.75,app,158
3697,2026-04-02 17:02:00,2026-04-02 18:11:01,-74.008798,40.661172,-73.759825,40.632181,3,14.67,241.35,efectivo,130
3698,2026-04-19 17:40:00,2026-04-19 17:54:19,-73.956993,40.796568,-73.958426,40.779783,1,1.64,45.05,tarjeta,168
3699,2026-04-26 17:55:00,2026-04-26 18:49:18,-73.931355,40.750887,-73.985542,40.791121,1,9.39,162.61,tarjeta,137
3700,2026-04-30 16:26:00,2026-04-30 16:39:53,-73.999347,40.710075,-73.962446,40.787162,2,3.22,62.61,app,132
3701,2026-04-08 07:24:00,2026-04-08 09:22:07,-73.772104,40.662793,-73.951751,40.74689,3,22.05,334.68,tarjeta,174
3702,2026-04-07 19:15:00,2026-04-07 19:28:00,-74.003764,40.622011,-73.945206,40.756577,4,1.82,55.26,app,133
3703,2026-04-25 15:02:00,2026-04-25 15:33:38,-74.004968,40.72385,-73.971346,40.762262,4,4.4,92.46,tarjeta,175
3704,2026-04-06 15:17:00,2026-04-06 15:55:01,-73.787882,40.669529,-73.760109,40.657022,1,8.54,133.51,app,173
3705,2026-04-21 17:22:00,2026-04-21 18:21:41,-73.78252,40.667102,-74.007218,40.702832,4,15.01,232.25,tarjeta,106
3706,2026-04-02 08:21:00,2026-04-02 08:40:07,-74.011047,40.722001,-73.951196,40.743612,3,2.0,55.86,tarjeta,171
3707,2026-04-26 12:40:00,2026-04-26 13:54:07,-74.005146,40.672955,-73.780607,40.661737,1,20.28,321.75,tarjeta,142
3708,2026-04-05 19:52:00,2026-04-05 20:20:47,-73.96816,40.735881,-73.983049,40.777083,4,5.87,100.24,app,176
3709,2026-04-02 08:58:00,2026-04-02 09:32:13,-73.946065,40.759893,-73.955314,40.7383,1,7.5,117.64,tarjeta,173
3710,2026-04-21 08:14:00,2026-04-21 09:21:08,-73.789597,40.658502,-74.017667,40.695147,1,10.99,207.47,tarjeta,108
3711,2026-04-12 18:04:00,2026-04-12 18:32:24,-73.932685,40.730345,-74.001684,40.672986,4,5.45,107.12,app,173
3712,2026-04-29 07:01:00,2026-04-29 07:18:42,-74.007599,40.70925,-74.014392,40.707595,2,2.53,64.74,efectivo,153
3713,2026-04-06 18:38:00,2026-04-06 18:54:42,-73.973032,40.799166,-73.932814,40.74909,3,2.27,64.62,tarjeta,121
3714,2026-04-12 07:02:00,2026-04-12 07:19:07,-74.011791,40.703123,-73.967216,40.788376,3,1.26,48.06,efectivo,173
3715,2026-04-18 10:39:00,2026-04-18 12:34:59,-73.971476,40.79466,-73.7647,40.634451,1,19.6,378.75,tarjeta,139
3716,2026-04-04 07:20:00,2026-04-04 08:53:00,-73.99767,40.694051,-73.778989,40.661935,4,16.83,326.96,tarjeta,169
3717,2026-04-05 05:42:00,2026-04-05 06:05:21,-74.010269,40.700103,-73.984619,40.78404,2,5.88,113.72,app,124
3718,2026-04-30 17:32:00,2026-04-30 18:00:46,-73.964463,40.75779,-73.99811,40.720522,2,6.26,100.86,tarjeta,138
3719,2026-04-07 21:54:00,2026-04-07 22:15:59,-74.019053,40.708029,-74.019362,40.70581,2,4.57,105.5,app,119
3720,2026-04-02 06:46:00,2026-04-02 07:37:14,-73.95153,40.788794,-73.96608,40.809173,2,9.38,194.93,tarjeta,145
3721,2026-04-07 21:21:00,2026-04-07 21:33:40,-73.992011,40.721438,-73.941133,40.743456,4,3.43,56.63,app,112
3722,2026-04-09 17:33:00,2026-04-09 18:29:45,-73.77621,40.662646,-73.955782,40.756232,4,16.97,273.44,app,106
3723,2026-04-14 06:36:00,2026-04-14 07:08:07,-74.018023,40.709999,-73.99849,40.704497,4,5.08,105.44,tarjeta,133
3724,2026-04-29 12:43:00,2026-04-29 13:03:34,-73.949203,40.746994,-73.99932,40.64423,4,3.4,76.18,tarjeta,143
3725,2026-04-19 13:18:00,2026-04-19 14:20:50,-74.008008,40.695482,-73.768681,40.669923,4,11.41,207.14,app,104
3726,2026-04-08 19:23:00,2026-04-08 20:52:45,-74.014726,40.72158,-73.799211,40.642128,1,23.36,374.88,efectivo,119
3727,2026-04-02 14:27:00,2026-04-02 15:02:07,-73.932233,40.7599,-74.001623,40.695267,2,8.94,165.27,tarjeta,143
3728,2026-04-05 16:03:00,2026-04-05 16:44:51,-73.979778,40.797924,-74.008102,40.703551,1,8.72,172.48,tarjeta,161
3729,2026-04-17 14:26:00,2026-04-17 14:55:45,-74.008743,40.656448,-73.930319,40.733305,1,4.55,94.09,tarjeta,141
3730,2026-04-14 19:34:00,2026-04-14 20:04:11,-73.981216,40.797612,-73.965751,40.733629,3,5.17,104.12,app,109
3731,2026-04-06 07:43:00,2026-04-06 07:54:01,-73.977087,40.6764,-73.99219,40.703037,3,1.42,49.45,tarjeta,119
3732,2026-04-30 08:30:00,2026-04-30 08:48:00,-74.008191,40.709472,-74.012886,40.703591,3,3.42,71.17,efectivo,178
3733,2026-04-07 05:43:00,2026-04-07 06:05:54,-73.991879,40.704295,-73.998201,40.719351,4,4.09,86.89,tarjeta,113
3734,2026-04-02 05:39:00,2026-04-02 07:12:31,-73.805192,40.633675,-73.970112,40.779098,2,16.78,300.08,tarjeta,158
3735,2026-04-03 10:37:00,2026-04-03 11:56:24,-73.991434,40.717072,-73.806782,40.645099,3,18.75,275.23,tarjeta,151
3736,2026-04-02 18:53:00,2026-04-02 19:29:02,-74.000815,40.66412,-73.991854,40.704412,2,9.45,145.7,efectivo,135
3737,2026-04-06 19:04:00,2026-04-06 19:36:54,-74.014707,40.694064,-74.005037,40.644154,1,5.71,135.41,app,162
3738,2026-04-25 19:58:00,2026-04-25 20:16:20,-73.98372,40.765868,-73.957762,40.731019,2,2.81,70.26,tarjeta,125
3739,2026-04-18 17:18:00,2026-04-18 17:51:30,-74.010705,40.715887,-74.018004,40.692737,2,7.13,127.81,app,154
3740,2026-04-18 18:51:00,2026-04-18 20:38:14,-74.009447,40.695618,-73.798882,40.651569,2,19.38,310.37,efectivo,111
3741,2026-04-19 19:41:00,2026-04-19 20:49:59,-73.804917,40.648599,-73.80925,40.640833,1,12.18,219.68,app,137
3742,2026-04-06 11:18:00,2026-04-06 11:42:05,-74.006409,40.691514,-73.952298,40.762664,2,5.0,85.02,app,150
